发布者;真实一级评论数;真实点赞数;边数;最大边数;集群密度
中国首席经济学家论坛;1;4;5;60050;8.326394671107411e-05
鹰兄本色2030;1;2;3;60050;4.995836802664446e-05
左木一白;1;4;5;60050;8.326394671107411e-05
爱踢学长;55;209;264;60050;0.004396336386344713
睡猫漫游;11;53;64;60050;0.0010657785179017485
财联社APP;1;19;20;60050;0.00033305578684429644
正宗啥啥都有;3;1;4;60050;6.661115736885928e-05
王小盖分析师;4;14;18;60050;0.0002997502081598668
天狼作手;30;54;84;60050;0.0013988343047460449
空藤新一;2;1;3;60050;4.995836802664446e-05
贝壳财经;30;57;87;60050;0.0014487926727726895
七彩葫芦娃召唤奥特曼;2;6;8;60050;0.00013322231473771856
凤凰卫视;2;6;8;60050;0.00013322231473771856
爱螃蟹的小财经迷;29;52;81;60050;0.0013488759367194004
一只甜椒咯;1;10;11;60050;0.00018318068276436302
念父;1;3;4;60050;6.661115736885928e-05
大秦公子666;30;51;81;60050;0.0013488759367194004
梦涵-飘红满市;28;62;90;60050;0.001498751040799334
金融界网站;1;3;4;60050;6.661115736885928e-05
财新网;7;15;22;60050;0.00036636136552872605
许亿秒;37;1156;1193;60050;0.019866777685262283
财联社APP;10;40;50;60050;0.0008326394671107411
股仙nv;31;50;81;60050;0.0013488759367194004
财经-致远;30;54;84;60050;0.0013988343047460449
大卫独舞;17;35;52;60050;0.0008659450457951707
快兰斯24小时财经直播;29;54;83;60050;0.0013821815154038302
Sylvia_viaya;4;6;10;60050;0.00016652789342214822
_今天还是不想上学;3;1;4;60050;6.661115736885928e-05
连中心事树洞;5;8;13;60050;0.00021648626144879268
史凝眸;1;3;4;60050;6.661115736885928e-05
互联网的一些事;3;5;8;60050;0.00013322231473771856
卢旭宁;22;264;286;60050;0.004762697751873439
18楼小号;114;1200;1314;60050;0.021881765195670276
老麦煮机;6;40;46;60050;0.0007660283097418818
青岛西海岸幸福;3;1;4;60050;6.661115736885928e-05
TJ奔跑者;1;3;4;60050;6.661115736885928e-05
巴伦周刊;1;5;6;60050;9.991673605328893e-05
立志把明日海娶回家;6;2;8;60050;0.00013322231473771856
无心简影;5;164;169;60050;0.002814321398834305
懒癌晚期重症沐;5;1;6;60050;9.991673605328893e-05
TerminalsLucy;2;2;4;60050;6.661115736885928e-05
有缘686868;1;1;2;60050;3.330557868442964e-05
seibalily0;1;9;10;60050;0.00016652789342214822
孙伊_Selina;32;100;132;60050;0.0021981681931723565
乔纳森何;1;8;9;60050;0.0001498751040799334
eeethraenn;1;1;2;60050;3.330557868442964e-05
每天都在听苦水音乐;2;1;3;60050;4.995836802664446e-05
和讯网;1;2;3;60050;4.995836802664446e-05
月球上的刺客;6;1;7;60050;0.00011656952539550374
CatGPT4;7;2;9;60050;0.0001498751040799334
孙伊_Selina;27;44;71;60050;0.0011823480432972522
心動售票員-;69;508;577;60050;0.009608659450457952
财联社APP;2;11;13;60050;0.00021648626144879268
伟伟伟大的童哥;1;1;2;60050;3.330557868442964e-05
小炒鸡脆骨阿;1;1;2;60050;3.330557868442964e-05
carolzhang7;1;4;5;60050;8.326394671107411e-05
ll是我1;2;3;5;60050;8.326394671107411e-05
世界音乐微博;3;14;17;60050;0.00028309741881765195
卢诗翰;44;822;866;60050;0.014421315570358036
蔡阳的微博;2;2;4;60050;6.661115736885928e-05
湖湘财经;2;2;4;60050;6.661115736885928e-05
顺风骑牛;5;38;43;60050;0.0007160699417152373
老板联播;5;13;18;60050;0.0002997502081598668
科技张大永;20;2;22;60050;0.00036636136552872605
Michelle于超;36;438;474;60050;0.007893422148209825
爱范儿;1;5;6;60050;9.991673605328893e-05
侃哥侃英语;7;185;192;60050;0.0031973355537052457
我就三板斧;2;6;8;60050;0.00013322231473771856
系不系里七了我的无线耳机;2;4;6;60050;9.991673605328893e-05
小贝_0525;1;1;2;60050;3.330557868442964e-05
盖世英雄玉椒龙;20;112;132;60050;0.0021981681931723565
中国网直播;2;1;3;60050;4.995836802664446e-05
五偏缺偏财;3;5;8;60050;0.00013322231473771856
虎嗅APP;1;2;3;60050;4.995836802664446e-05
宗贵升;1;1;2;60050;3.330557868442964e-05
钰见琥珀;4;2;6;60050;9.991673605328893e-05
追星吃瓜基地;6;57;63;60050;0.0010491257285595338
后厂村长看大厂;1;1;2;60050;3.330557868442964e-05
橘子等等n;2;1;3;60050;4.995836802664446e-05
Lyp82nlfhm;1;1;2;60050;3.330557868442964e-05
x_xyl;3;4;7;60050;0.00011656952539550374
凯恩斯;49;102;151;60050;0.0025145711906744378
真的是好鸟儿;1;1;2;60050;3.330557868442964e-05
中科大胡不归;10;20;30;60050;0.0004995836802664446
Echo_niuben;10;4;14;60050;0.00023313905079100749
国际风水大师曹璞;1;5;6;60050;9.991673605328893e-05
鍋盖頭司令;169;356;525;60050;0.008742714404662781
逸行的疗愈星空;4;63;67;60050;0.001115736885928393
行心星醒醒;1;2;3;60050;4.995836802664446e-05
我是二姐夫;1;9;10;60050;0.00016652789342214822
电竞召唤师;11;149;160;60050;0.0026644462947543715
科技指南zyzy168;2;7;9;60050;0.0001498751040799334
细雨倒骑驴;2;1;3;60050;4.995836802664446e-05
孔志轩;1;4;5;60050;8.326394671107411e-05
经济观察报;7;52;59;60050;0.0009825145711906745
古柳二冰_;1;1;2;60050;3.330557868442964e-05
爱你纤细一如尘和土;2;2;4;60050;6.661115736885928e-05
2004年2月11日;2;5;7;60050;0.00011656952539550374
汪加诚-;1;3;4;60050;6.661115736885928e-05
电竞召唤师;11;133;144;60050;0.0023980016652789342
黑夜之睛滚雪球;28;281;309;60050;0.00514571190674438
heyyyeeyy;1;1;2;60050;3.330557868442964e-05
浪费联系;2;1;3;60050;4.995836802664446e-05
不想被发现的米饭;1;3;4;60050;6.661115736885928e-05
Jessica_我的阿部元帅;2;3;5;60050;8.326394671107411e-05
36氪;3;21;24;60050;0.0003996669442131557
今天你喝可可了么;1;8;9;60050;0.0001498751040799334
李满脑子好了吗;2;1;3;60050;4.995836802664446e-05
电子书人老老老牛;1;1;2;60050;3.330557868442964e-05
念父;4;18;22;60050;0.00036636136552872605
本命名不改;3;1;4;60050;6.661115736885928e-05
空山不见人c;4;10;14;60050;0.00023313905079100749
补一锤;3;3;6;60050;9.991673605328893e-05
怀旧怪奇电影;3;8;11;60050;0.00018318068276436302
珍妮玛史哆香;1;10;11;60050;0.00018318068276436302
Metropolisian;1;5;6;60050;9.991673605328893e-05
不老果子;2;2;4;60050;6.661115736885928e-05
一个有点憨还带点暖的男孩子;3;1;4;60050;6.661115736885928e-05
导演何瑞博;1;4;5;60050;8.326394671107411e-05
财经记者圈;1;13;14;60050;0.00023313905079100749
旅行的臭袜子;1;4;5;60050;8.326394671107411e-05
_卷毛是我;1;1;2;60050;3.330557868442964e-05
-Lizzy端梨砚;2;6;8;60050;0.00013322231473771856
哈尔滨网警巡查执法;39;17;56;60050;0.0009325562031640299
九头牛公主;1;1;2;60050;3.330557868442964e-05
俞静F;1;7;8;60050;0.00013322231473771856
Maeiee;7;100;107;60050;0.001781848459616986
木木木木笔77;3;2;5;60050;8.326394671107411e-05
锋镝半销;2;3;5;60050;8.326394671107411e-05
专注成长的股事笔记;6;54;60;60050;0.0009991673605328892
漫威粉;5;21;26;60050;0.00043297252289758537
卢旭宁;15;97;112;60050;0.0018651124063280599
心有一份执念丶丶;15;2;17;60050;0.00028309741881765195
袁建新的财经人生;3;86;89;60050;0.001482098251457119
奶爸兄地;12;40;52;60050;0.0008659450457951707
煮酒论财经;2;5;7;60050;0.00011656952539550374
我知鱼鱼可知我;10;2;12;60050;0.00019983347210657785
集香姐姐;3;10;13;60050;0.00021648626144879268
刹那探影;1;3;4;60050;6.661115736885928e-05
G黄智雄;1;2;3;60050;4.995836802664446e-05
静候大橘瓣;2;2;4;60050;6.661115736885928e-05
魔鬼经济学;5;17;22;60050;0.00036636136552872605
骑手绝赞咖速中;2;6;8;60050;0.00013322231473771856
Mmowgli;1;2;3;60050;4.995836802664446e-05
房长沙V;20;68;88;60050;0.0014654454621149042
褶焊羊;1;6;7;60050;0.00011656952539550374
有钱说赢销;1;2;3;60050;4.995836802664446e-05
1年的代价;1;1;2;60050;3.330557868442964e-05
学了些精致的淘气hia;2;2;4;60050;6.661115736885928e-05
Amazon下饭猫;20;162;182;60050;0.0030308076602830972
我滚滚的大学生活;1;1;2;60050;3.330557868442964e-05
Y车评_李扬;14;8;22;60050;0.00036636136552872605
暴风雪天;1;26;27;60050;0.00044962531223980014
荒井健一ak;1;1;2;60050;3.330557868442964e-05
沉默小狗咪;2;2;4;60050;6.661115736885928e-05
月轮山过客;4;81;85;60050;0.0014154870940882597
小股圈你去读书了吗;1;1;2;60050;3.330557868442964e-05
ZPeiLA;1;3;4;60050;6.661115736885928e-05
优设;31;24;55;60050;0.0009159034138218152
谷雨乍过A;3;1;4;60050;6.661115736885928e-05
参考消息;4;17;21;60050;0.0003497085761865112
噗噗噗_谁能理解;1;3;4;60050;6.661115736885928e-05
青年英俊有才华;1;1;2;60050;3.330557868442964e-05
翟亚龙律师;1;1;2;60050;3.330557868442964e-05
onearth2020;3;6;9;60050;0.0001498751040799334
大庆网警巡查执法;8;30;38;60050;0.0006328059950041632
ShouldBeAName;1;2;3;60050;4.995836802664446e-05
加州男大985;12;264;276;60050;0.004596169858451291
牛市Forever;1;3;4;60050;6.661115736885928e-05
凤凰卫视;11;46;57;60050;0.0009492089925062448
王铁匠;24;101;125;60050;0.0020815986677768525
小仲景的投资日记;1;67;68;60050;0.0011323896752706078
Absolutely_xw;10;1;11;60050;0.00018318068276436302
邪吻受难者交流中心;11;42;53;60050;0.0008825978351373855
X玖少年团kasumi;2;3;5;60050;8.326394671107411e-05
刹那数码;16;43;59;60050;0.0009825145711906745
白桦林的露;20;2;22;60050;0.00036636136552872605
jokn_eve;1;2;3;60050;4.995836802664446e-05
爱可可-爱生活;16;124;140;60050;0.002331390507910075
证券市场红周刊;1;10;11;60050;0.00018318068276436302
想去南半球开个小卖铺;3;3;6;60050;9.991673605328893e-05
纪舒森;3;156;159;60050;0.0026477935054121564
用头脑去生活;2;1;3;60050;4.995836802664446e-05
VOllEiZ;8;20;28;60050;0.00046627810158201497
星纪时代官方微博;6;21;27;60050;0.00044962531223980014
牛津Kate朱朱;40;755;795;60050;0.013238967527060783
新浪财经;5;18;23;60050;0.0003830141548709409
Tracy馨荛;2;9;11;60050;0.00018318068276436302
CoderZD;1;18;19;60050;0.0003164029975020816
深焦DeepFocus;4;47;51;60050;0.0008492922564529558
文光围脖1;1;6;7;60050;0.00011656952539550374
一粒小饭团;1;1;2;60050;3.330557868442964e-05
女孩为何穿短裙;15;58;73;60050;0.001215653621981682
榴莲_芋泥;3;5;8;60050;0.00013322231473771856
希希希大吴;9;31;40;60050;0.0006661115736885929
爱可可-爱生活;3;30;33;60050;0.0005495420482930891
大风评点;10;20;30;60050;0.0004995836802664446
董董Mercurio;1;41;42;60050;0.0006994171523730224
老刘在深圳;5;3;8;60050;0.00013322231473771856
英国院校百科;5;120;125;60050;0.0020815986677768525
圆周率yy;1;2;3;60050;4.995836802664446e-05
武汉陈国恩;8;30;38;60050;0.0006328059950041632
itsCruelSummer;1;1;2;60050;3.330557868442964e-05
RSSKY-;2;1;3;60050;4.995836802664446e-05
我是路人怎么滴;1;3;4;60050;6.661115736885928e-05
夸克传媒王如晨;1;4;5;60050;8.326394671107411e-05
北落的师门;5;47;52;60050;0.0008659450457951707
PortraitofAWomanonFire;1;2;3;60050;4.995836802664446e-05
价值投资金镝;2;12;14;60050;0.00023313905079100749
小王有变温柔吗;1;1;2;60050;3.330557868442964e-05
一肉椰椰;5;1;6;60050;9.991673605328893e-05
无敌;37;34;71;60050;0.0011823480432972522
福布斯中文网;1;4;5;60050;8.326394671107411e-05
儒家公羊学;13;20;33;60050;0.0005495420482930891
Kongxxxxxl;1;3;4;60050;6.661115736885928e-05
刚砌的磕男;1;1;2;60050;3.330557868442964e-05
真正的人工智能;1;2;3;60050;4.995836802664446e-05
今日宋一个太阳;10;1;11;60050;0.00018318068276436302
努力迪迪向前冲;4;1;5;60050;8.326394671107411e-05
swwcsu在猫儿村不在中南;4;4;8;60050;0.00013322231473771856
现实十种;1;3;4;60050;6.661115736885928e-05
搂着房照睡的香;2;26;28;60050;0.00046627810158201497
Evelyn_Chow_;2;2;4;60050;6.661115736885928e-05
Jispearo;9;2;11;60050;0.00018318068276436302
赛凡智云;2;4;6;60050;9.991673605328893e-05
屿三少;10;2;12;60050;0.00019983347210657785
Gzq_1998;2;15;17;60050;0.00028309741881765195
正宗啥啥都有;4;2;6;60050;9.991673605328893e-05
·做我的猫··;1;1;2;60050;3.330557868442964e-05
时代风向圈;1;1;2;60050;3.330557868442964e-05
电竞召唤师;8;128;136;60050;0.0022647793505412156
陳某豪;1;1;2;60050;3.330557868442964e-05
财女说;4;4;8;60050;0.00013322231473771856
人工智障-智子sophoN__;1;15;16;60050;0.0002664446294754371
Lu_22_;1;1;2;60050;3.330557868442964e-05
网路冷眼;1;29;30;60050;0.0004995836802664446
去月球罚站哦;1;5;6;60050;9.991673605328893e-05
老宫医生;1;2;3;60050;4.995836802664446e-05
蜡笔木的油;2;1;3;60050;4.995836802664446e-05
舒中胜;3;7;10;60050;0.00016652789342214822
新财富杂志;2;5;7;60050;0.00011656952539550374
派拿普鲁屠鲨者;3;5;8;60050;0.00013322231473771856
我偶像不卖萌啊啊;22;145;167;60050;0.002781015820149875
吕底娅啊;3;7;10;60050;0.00016652789342214822
虎扑足球;32;194;226;60050;0.0037635303913405495
郭咏;1;2;3;60050;4.995836802664446e-05
齐煜;51;235;286;60050;0.004762697751873439
相与潜海;2;1;3;60050;4.995836802664446e-05
右上方多努力;2;1;3;60050;4.995836802664446e-05
中环金融老太;5;4;9;60050;0.0001498751040799334
eating爱吃糖;2;1;3;60050;4.995836802664446e-05
侠客张_DeFi;4;39;43;60050;0.0007160699417152373
玫斯METZ;2;1;3;60050;4.995836802664446e-05
中环金融老太;1;4;5;60050;8.326394671107411e-05
等一下表哥站又要了;2;6;8;60050;0.00013322231473771856
nottobeophelia-;1;10;11;60050;0.00018318068276436302
瑞典王储的西化女儿;4;4;8;60050;0.00013322231473771856
Esmeraldaaa-;3;1;4;60050;6.661115736885928e-05
澎湃新闻;1;18;19;60050;0.0003164029975020816
重生之鼠鼠我是大帅哥;1;3;4;60050;6.661115736885928e-05
Real0Double;4;9;13;60050;0.00021648626144879268
西北望看台;62;153;215;60050;0.0035803497085761865
批厨;13;87;100;60050;0.0016652789342214821
不仅爱吃;1;1;2;60050;3.330557868442964e-05
欧洲时报德国版;2;6;8;60050;0.00013322231473771856
-Angiosperm;3;1;4;60050;6.661115736885928e-05
八哥爱看球;6;9;15;60050;0.0002497918401332223
奔跑的法老;1;19;20;60050;0.00033305578684429644
凯瑟琳大王;107;385;492;60050;0.008193172356369693
莓辣-色阿;5;103;108;60050;0.0017985012489592006
KIKO张要心想事成;3;8;11;60050;0.00018318068276436302
梨巴;18;28;46;60050;0.0007660283097418818
雪山吃大鱼;3;14;17;60050;0.00028309741881765195
whisky只加冰;1;2;3;60050;4.995836802664446e-05
吕杨先生;1;16;17;60050;0.00028309741881765195
小央视频;5;11;16;60050;0.0002664446294754371
Ronnie君;50;548;598;60050;0.009958368026644463
银河来电电电;2;3;5;60050;8.326394671107411e-05
飞砂童话;3;1;4;60050;6.661115736885928e-05
爱可可-爱生活;1;35;36;60050;0.0005995004163197336
YOgUrt_BBeRRy;6;4;10;60050;0.00016652789342214822
电商报;19;50;69;60050;0.0011490424646128227
每日经济新闻;3;8;11;60050;0.00018318068276436302
砺石刘学辉;2;7;9;60050;0.0001498751040799334
学点英语口语;2;45;47;60050;0.0007826810990840966
布拉卡莫西;1;1;2;60050;3.330557868442964e-05
hgxc7012;1;2;3;60050;4.995836802664446e-05
電台營火;1;2;3;60050;4.995836802664446e-05
东京温哥;3;3;6;60050;9.991673605328893e-05
凤凰网科技;3;7;10;60050;0.00016652789342214822
yanka_kaka;1;10;11;60050;0.00018318068276436302
蓝鲸财经记者工作平台;3;6;9;60050;0.0001498751040799334
飞在全球;3;18;21;60050;0.0003497085761865112
shakallaka;1;1;2;60050;3.330557868442964e-05
秋名山白神;2;7;9;60050;0.0001498751040799334
犹太人陆燕青;2;2;4;60050;6.661115736885928e-05
新浪财经;2;3;5;60050;8.326394671107411e-05
爱可可-爱生活;10;88;98;60050;0.0016319733555370524
日童不是目童不是水童不是木同;2;1;3;60050;4.995836802664446e-05
爱与治愈的糖糖Um;2;3;5;60050;8.326394671107411e-05
枕头下放本书;1;1;2;60050;3.330557868442964e-05
升升sy;2;1;3;60050;4.995836802664446e-05
GitHubDaily;6;197;203;60050;0.0033805162364696087
律界王凯;1;1;2;60050;3.330557868442964e-05
NickZT7;2;2;4;60050;6.661115736885928e-05
夏星凡;2;7;9;60050;0.0001498751040799334
马牧之;2;4;6;60050;9.991673605328893e-05
Display3D;1;1;2;60050;3.330557868442964e-05
会发疯的川香肉丝;3;1;4;60050;6.661115736885928e-05
低级认知;1;2;3;60050;4.995836802664446e-05
喜欢看星星的Cindy;1;1;2;60050;3.330557868442964e-05
流水的任务铁打的混子;1;2;3;60050;4.995836802664446e-05
你真有点笨吧;3;1;4;60050;6.661115736885928e-05
DriimeR_Arcs;3;4;7;60050;0.00011656952539550374
今天我买房了咩;1;6;7;60050;0.00011656952539550374
金融界网站;2;1;3;60050;4.995836802664446e-05
财志品牌资本论;1;6;7;60050;0.00011656952539550374
我今日學咗乜嘢;2;2;4;60050;6.661115736885928e-05
Trader1o1;2;3;5;60050;8.326394671107411e-05
临界攻角;1;6;7;60050;0.00011656952539550374
香港衛視HKS;1;3;4;60050;6.661115736885928e-05
财联社APP;5;24;29;60050;0.0004829308909242298
财新网;3;20;23;60050;0.0003830141548709409
archah;1;1;2;60050;3.330557868442964e-05
戒糖_戒燥;1;1;2;60050;3.330557868442964e-05
数码科技大爆炸VVV;94;1338;1432;60050;0.023846794338051622
Hh_zzzzc;2;2;4;60050;6.661115736885928e-05
GInger様;11;2;13;60050;0.00021648626144879268
桑枝嘤嘤燕;2;1;3;60050;4.995836802664446e-05
-Yiuu7ees_;1;2;3;60050;4.995836802664446e-05
营养医师王兴国;1;2;3;60050;4.995836802664446e-05
李桂江;6;81;87;60050;0.0014487926727726895
界面Vnews;3;23;26;60050;0.00043297252289758537
36氪;13;87;100;60050;0.0016652789342214821
密涅瓦同猫头鹰;2;4;6;60050;9.991673605328893e-05
瑜晨Jennie;2;8;10;60050;0.00016652789342214822
ballMarkowitz;1;4;5;60050;8.326394671107411e-05
禁止托腮;1;1;2;60050;3.330557868442964e-05
觉树下;4;17;21;60050;0.0003497085761865112
互联网八哥;32;80;112;60050;0.0018651124063280599
电商报;20;167;187;60050;0.0031140716069941714
剑哥传奇;5;48;53;60050;0.0008825978351373855
互联网的一些事;1;2;3;60050;4.995836802664446e-05
曼妙楽女;2;4;6;60050;9.991673605328893e-05
重启第二次;1;2;3;60050;4.995836802664446e-05
按时吃饭者发言;3;1;4;60050;6.661115736885928e-05
易羊子;5;1;6;60050;9.991673605328893e-05
英国朱迪;1;1;2;60050;3.330557868442964e-05
愿世界美好善良;8;2;10;60050;0.00016652789342214822
啊嘞一起搞声嘞没救嘞;3;2;5;60050;8.326394671107411e-05
Utroypia;3;13;16;60050;0.0002664446294754371
LearnAndRecord;6;40;46;60050;0.0007660283097418818
一只找路佯;2;1;3;60050;4.995836802664446e-05
36氪;14;245;259;60050;0.004313072439633639
茶云乌龙嗷;1;2;3;60050;4.995836802664446e-05
小满;148;360;508;60050;0.00845961698584513
褚明宇;91;717;808;60050;0.013455453788509575
Snnnnnc;1;2;3;60050;4.995836802664446e-05
-非衣裴-;1;2;3;60050;4.995836802664446e-05
璚酱;37;7;44;60050;0.0007327227310574521
张敞;8;80;88;60050;0.0014654454621149042
网路冷眼;1;16;17;60050;0.00028309741881765195
Arjuna行善积德;1;5;6;60050;9.991673605328893e-05
沁沁的平行宇宙;1;2;3;60050;4.995836802664446e-05
王春彧;202;3235;3437;60050;0.05723563696919234
百亩森林小熊噗噗;2;1;3;60050;4.995836802664446e-05
云财经;2;3;5;60050;8.326394671107411e-05
弄瑜葬花;1;1;2;60050;3.330557868442964e-05
水木锦衣;1;7;8;60050;0.00013322231473771856
mentoove;1;1;2;60050;3.330557868442964e-05
宏观对冲陈凯丰Kevin;25;135;160;60050;0.0026644462947543715
邦邦就是两拳C;1;1;2;60050;3.330557868442964e-05
一书之隔;1;3;4;60050;6.661115736885928e-05
小胖_Vigny;4;2;6;60050;9.991673605328893e-05
机器人产业随想录;1;2;3;60050;4.995836802664446e-05
WWWen_y;15;2;17;60050;0.00028309741881765195
双笙breaking;19;2;21;60050;0.0003497085761865112
叉分机;5;12;17;60050;0.00028309741881765195
vector_HSCN_reborn_version;1;6;7;60050;0.00011656952539550374
徐马各;14;59;73;60050;0.001215653621981682
财联社APP;27;28;55;60050;0.0009159034138218152
林优秀88;44;80;124;60050;0.002064945878434638
一只低调做人的小花花;4;5;9;60050;0.0001498751040799334
姬永锋;41;272;313;60050;0.005212323064113239
淘金王富贵;4;13;17;60050;0.00028309741881765195
Vista看天下;13;225;238;60050;0.003963363863447127
曼哈顿GiGi;3;10;13;60050;0.00021648626144879268
量子位;9;140;149;60050;0.0024812656119900084
GitHubDaily;5;154;159;60050;0.0026477935054121564
盈萍-家庭财富守门员;1;1;2;60050;3.330557868442964e-05
双博士的分享;5;30;35;60050;0.0005828476269775188
有种就是菠萝头;1;1;2;60050;3.330557868442964e-05
蚁工厂;2;19;21;60050;0.0003497085761865112
KIRA-BOUNCYGIRL;1;7;8;60050;0.00013322231473771856
小刘同学_qaq;1;1;2;60050;3.330557868442964e-05
凡人车事;10;14;24;60050;0.0003996669442131557
小众软件;7;14;21;60050;0.0003497085761865112
永寿宫唯一指定战神;5;2;7;60050;0.00011656952539550374
福布斯中文网;4;6;10;60050;0.00016652789342214822
枣庄在线;3;4;7;60050;0.00011656952539550374
小满;170;419;589;60050;0.00980849292256453
方正之间;5;6;11;60050;0.00018318068276436302
灬野原新之助;1;2;3;60050;4.995836802664446e-05
湛蓝视频;25;549;574;60050;0.009558701082431308
笑笑紫微斗数;20;54;74;60050;0.0012323064113238967
冰博克不够得儿踢;1;1;2;60050;3.330557868442964e-05
巴菲特爱吃肉;8;21;29;60050;0.0004829308909242298
山歌辣子鸡;2;1;3;60050;4.995836802664446e-05
螺蛳粉er公主;4;2;6;60050;9.991673605328893e-05
究竟视频;1;1;2;60050;3.330557868442964e-05
WinnieS的微博;2;9;11;60050;0.00018318068276436302
冇梨;2;9;11;60050;0.00018318068276436302
米格战斗飞机联合体;1;12;13;60050;0.00021648626144879268
岩筱如风1990;2;2;4;60050;6.661115736885928e-05
突破擒龙策略圈;1;1;2;60050;3.330557868442964e-05
王熊daddy;1;4;5;60050;8.326394671107411e-05
老刘在人间凑数;8;185;193;60050;0.0032139883430474603
Dialysis伍君仪;2;1;3;60050;4.995836802664446e-05
封封疯了吧;1;1;2;60050;3.330557868442964e-05
杨大宝在思考;3;157;160;60050;0.0026644462947543715
棉花絮飞;6;36;42;60050;0.0006994171523730224
Year_小王子;2;1;3;60050;4.995836802664446e-05
-一位先生;7;6;13;60050;0.00021648626144879268
新财富杂志;4;18;22;60050;0.00036636136552872605
区块故事;4;4;8;60050;0.00013322231473771856
紫荻锦茵;3;8;11;60050;0.00018318068276436302
乐因岚;1;1;2;60050;3.330557868442964e-05
没有我找不到的电子书;11;138;149;60050;0.0024812656119900084
陈怀哲;1;1;2;60050;3.330557868442964e-05
南轩墨兮驻微博办公室;1;7;8;60050;0.00013322231473771856
贪心懒羊羊;1;1;2;60050;3.330557868442964e-05
小斌本斌;4;2;6;60050;9.991673605328893e-05
盈先生1984;3;9;12;60050;0.00019983347210657785
股道工匠;1;1;2;60050;3.330557868442964e-05
珞夜yoru;1;2;3;60050;4.995836802664446e-05
知识改变力量;1;3;4;60050;6.661115736885928e-05
乌鸦·火堂;1;4;5;60050;8.326394671107411e-05
雪碧与代码;2;1;3;60050;4.995836802664446e-05
阿幸学长;1;1;2;60050;3.330557868442964e-05
卡洛神奇生物图鉴;6;97;103;60050;0.0017152373022481266
耐心守护成长;1;1;2;60050;3.330557868442964e-05
进击的小新Pro;1;2;3;60050;4.995836802664446e-05
drunkyo-;1;1;2;60050;3.330557868442964e-05
爱霸英语教学与翻译;1;7;8;60050;0.00013322231473771856
方脑壳邓铂鋆;8;72;80;60050;0.0013322231473771858
李一明vv;1;6;7;60050;0.00011656952539550374
澎湃新闻;43;131;174;60050;0.002897585345545379
七环视频;1;3;4;60050;6.661115736885928e-05
好好学医-天天向上;2;3;5;60050;8.326394671107411e-05
KITTEN-YANG;31;262;293;60050;0.004879267277268943
虎嗅APP;2;3;5;60050;8.326394671107411e-05
享受股市的历史进程;1;7;8;60050;0.00013322231473771856
业余宽客;2;10;12;60050;0.00019983347210657785
海拉鲁独角兽;3;4;7;60050;0.00011656952539550374
和气生财yeah;1;1;2;60050;3.330557868442964e-05
泰勒裂开;2;1;3;60050;4.995836802664446e-05
甘露寺在逃熹贵妃;1;1;2;60050;3.330557868442964e-05
Kason台阳;2;10;12;60050;0.00019983347210657785
纯银V;18;111;129;60050;0.002148209825145712
勿问无闻也无温;1;42;43;60050;0.0007160699417152373
虾包;2;2;4;60050;6.661115736885928e-05
侠客张_DeFi;4;24;28;60050;0.00046627810158201497
-会有好运的-;30;5;35;60050;0.0005828476269775188
价值投资日志;5;53;58;60050;0.0009658617818484596
秋庭雲雀;2;5;7;60050;0.00011656952539550374
LEE农民的拖拉机;2;4;6;60050;9.991673605328893e-05
来一杯茉香奶绿er;1;2;3;60050;4.995836802664446e-05
magic_boomboom;4;1;5;60050;8.326394671107411e-05
返回原棣;2;2;4;60050;6.661115736885928e-05
笔夫;74;135;209;60050;0.0034804329725228976
三石小记;4;25;29;60050;0.0004829308909242298
财联社APP;28;151;179;60050;0.002980849292256453
强国微言;2;2;4;60050;6.661115736885928e-05
白袍法师艾萨克;4;29;33;60050;0.0005495420482930891
想法危险的Lee;1;3;4;60050;6.661115736885928e-05
炒股小队长;1;10;11;60050;0.00018318068276436302
托托托托_;6;1;7;60050;0.00011656952539550374
CSDN;3;1;4;60050;6.661115736885928e-05
螺蛳湾房哥;1;1;2;60050;3.330557868442964e-05
JIMMYs动画剧场;3;31;34;60050;0.0005661948376353039
美金大玩家;1;3;4;60050;6.661115736885928e-05
兔子精rainie;3;2;5;60050;8.326394671107411e-05
天才八妹;4;3;7;60050;0.00011656952539550374
-摘到星星了吗-;1;1;2;60050;3.330557868442964e-05
衣柜军团发声筒;7;43;50;60050;0.0008326394671107411
四两毛栗子;2;3;5;60050;8.326394671107411e-05
北上大海;1;9;10;60050;0.00016652789342214822
-RELI-Really--;1;3;4;60050;6.661115736885928e-05
水晶球财经网;1;3;4;60050;6.661115736885928e-05
油尖旺金南玲;2;2;4;60050;6.661115736885928e-05
简佳人儿;9;28;37;60050;0.0006161532056619483
马占凯;2;5;7;60050;0.00011656952539550374
guoke0511;1;1;2;60050;3.330557868442964e-05
飞象网项立刚;61;804;865;60050;0.01440466278101582
成都DAO;3;4;7;60050;0.00011656952539550374
Siddharthaer;2;1;3;60050;4.995836802664446e-05
小众软件;19;18;37;60050;0.0006161532056619483
Angelica的大树;3;1;4;60050;6.661115736885928e-05
有轶见的Kris;4;50;54;60050;0.0008992506244796003
Flying-Beta;18;68;86;60050;0.0014321398834304746
正能量居士郭宇宽;2;2;4;60050;6.661115736885928e-05
q兴言;1;1;2;60050;3.330557868442964e-05
荒井健一ak;3;1;4;60050;6.661115736885928e-05
Zyaire-Yang;1;2;3;60050;4.995836802664446e-05
