label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
13400;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 🌻刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# @刘亦菲[害羞];1;1;2;1302;0.0015360983102918587
13402;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆#爱你爱你@刘亦菲;1;0;1;1302;0.0007680491551459293
13404;qt#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆#@刘亦菲;1;0;1;1302;0.0007680491551459293
13406;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆#@刘亦菲;1;0;1;1302;0.0007680491551459293
13408;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 🌼刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# @刘亦菲;1;0;1;1302;0.0007680491551459293
13411;2🍁 #刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 🍁刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# @刘亦菲;1;0;1;1302;0.0007680491551459293
13413;4🌷 #刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 🌷刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# @刘亦菲;1;0;1;1302;0.0007680491551459293
13415;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆#刘亦菲去有风的地方#刘亦菲许红豆#刘亦菲去有风的地方[666][打call];1;0;1;1302;0.0007680491551459293
13417;qu#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆#@刘亦菲;1;0;1;1302;0.0007680491551459293
13420;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆#刘亦菲去有风的地方#刘亦菲许红豆#刘亦菲去有风的地方[打call][笑cry];1;0;1;1302;0.0007680491551459293
13422;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 🌻刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# @刘亦菲[666];1;0;1;1302;0.0007680491551459293
13424;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 🌻刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# @刘亦菲[心];1;0;1;1302;0.0007680491551459293
13444;万人迷闲房;3;1;4;1302;0.0030721966205837174
13448;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 🌻刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# @刘亦菲[666][打call][打call][打call][打call];1;1;2;1302;0.0015360983102918587
13453;晚安;1;0;1;1302;0.0007680491551459293
13455;下雨天;1;0;1;1302;0.0007680491551459293
13457;[月亮][月亮][月亮];1;0;1;1302;0.0007680491551459293
13459;晚安;1;0;1;1302;0.0007680491551459293
13461;晚安[爱你];1;0;1;1302;0.0007680491551459293
13463;晚安💤;1;0;1;1302;0.0007680491551459293
13465;早上好么么哒[兔子];1;0;1;1302;0.0007680491551459293
13467;晚安么么啾;2;0;2;1302;0.0015360983102918587
13478;我下次一定会完成去梅里雪山看日照金山的愿望[举手];2;2;4;1302;0.0030721966205837174
13481;滑雪了吗[awsl][awsl];4;0;4;1302;0.0030721966205837174
13486;妈呀，一整个羡慕住了;1;0;1;1302;0.0007680491551459293
13488;哇哇哇！[哇][哇]我爱看多拍点[哇][哇];1;0;1;1302;0.0007680491551459293
13490;绝了[泪];1;0;1;1302;0.0007680491551459293
13492;wow！玉龙雪山！[打call][打call][打call]好棒捏;1;0;1;1302;0.0007680491551459293
13494;🦐🦐漂亮极了！！最后一张好惊艳啊[打call];1;0;1;1302;0.0007680491551459293
13496;哇哇好好看[彩虹屁][彩虹屁];1;0;1;1302;0.0007680491551459293
13498;第四张想当壁纸[奈蒂莉];3;0;3;1302;0.002304147465437788
13518;真的很治愈我都不想开1.5倍速了（悄悄开了1.25[污]）;1;0;1;1302;0.0007680491551459293
13531;哇哇哇真好～;1;0;1;1302;0.0007680491551459293
13533;晚安，好梦[月亮]http://t.cn/A69zIj56;1;5;6;1302;0.004608294930875576
13535;晚安[月亮];1;5;6;1302;0.004608294930875576
13537;晚安[月亮]http://t.cn/A69zJpc9;1;5;6;1302;0.004608294930875576
13539;晚安[羞嗒嗒]http://t.cn/A69zi4Oa;1;5;6;1302;0.004608294930875576
13541;晚安[月亮]http://t.cn/A69zVgO4;1;5;6;1302;0.004608294930875576
13543;晚安好梦哦😴http://t.cn/A69ziHJt;1;5;6;1302;0.004608294930875576
13545;晚安💤;1;5;6;1302;0.004608294930875576
13547;晚安[月亮];1;5;6;1302;0.004608294930875576
13549;晚安[月亮];1;5;6;1302;0.004608294930875576
13551;好梦[月亮]http://t.cn/A69zJOuj;1;5;6;1302;0.004608294930875576
13553;晚安[月亮]http://t.cn/A69zXoVe;1;5;6;1302;0.004608294930875576
13555;晚安啦[月亮];1;5;6;1302;0.004608294930875576
13557;晚安;1;5;6;1302;0.004608294930875576
13559;晚安啦;1;5;6;1302;0.004608294930875576
13561;晚安;1;5;6;1302;0.004608294930875576
13563;晚安;1;5;6;1302;0.004608294930875576
13565;晚安[月亮];1;5;6;1302;0.004608294930875576
13567;晚安 好梦[爱你]http://t.cn/A69z6tU3;1;5;6;1302;0.004608294930875576
13569;晚安，来和小厦互动呀[羞嗒嗒]http://t.cn/A69zxBG1;2;5;7;1302;0.005376344086021506
13572;晚安咯;1;5;6;1302;0.004608294930875576
13574;周一好;1;0;1;1302;0.0007680491551459293
13576;[哇][哇];1;0;1;1302;0.0007680491551459293
13578;晚安啦[月亮];1;5;6;1302;0.004608294930875576
13580;晚安咯[心]http://t.cn/A69z6ZJQ;1;5;6;1302;0.004608294930875576
13585;晚安，快来和小厦一起互动吧[太开心]http://t.cn/A69zxBG1;1;4;5;1302;0.0038402457757296467
13587;[抱一抱][抱一抱][抱一抱];1;4;5;1302;0.0038402457757296467
13816;这个工位放个副屏也太快乐了！;1;0;1;1302;0.0007680491551459293
13818;好棒！;1;0;1;1302;0.0007680491551459293
13820;茹姐，我昨晚梦见你了[抱一抱][抱一抱][抱一抱];1;0;1;1302;0.0007680491551459293
14337;抬头看看天，若星星很多，那是我想你的心，一点一点却满满的；若没有或很少，那就像我对你的思念，很多很多却深深的。@成毅;1;0;1;1302;0.0007680491551459293
14339;#成毅英雄志#;1;0;1;1302;0.0007680491551459293
14341;我羡慕太阳，他能看见你灿烂的笑容，我羡慕月亮，她能注视着你安祥地入睡，我羡慕自己，因为我可以爱着你，可以时刻想念你，我的成毅大宝贝。@成毅;1;0;1;1302;0.0007680491551459293
14343;成毅温柔善良，成毅低调努力，成毅对工作人员态度谦逊，成毅对待孩子跟动物超有耐心。成毅真棒！@成毅;1;0;1;1302;0.0007680491551459293
14345;成毅，祝你前程似锦 在冬深在初春在夏至在秋末.@成毅;1;0;1;1302;0.0007680491551459293
14347;成毅，思念送给你，牵挂不曾停，祝福在心间，只愿幸福生活永远围你绕不停！[心][心] @成毅;1;0;1;1302;0.0007680491551459293
14349;成毅：“心里预设踏踏实实做好每一天，”@成毅;1;0;1;1302;0.0007680491551459293
14351;.宣纸染墨，翰林词库，挽幛那锦绸罗缎，绻帘幽梦，抒一纸相思墨香@成毅;1;0;1;1302;0.0007680491551459293
14375;所以除了你跟秦老师[哆啦A梦害怕]还有哪个;1;0;1;1302;0.0007680491551459293
14377;雀有点太美了哈;1;0;1;1302;0.0007680491551459293
14379;真好看！景美人更美;1;0;1;1302;0.0007680491551459293
14381;下一站东南亚冲;2;0;2;1302;0.0015360983102918587
14399;@羽翼落入叻星河 呵呵;1;0;1;1302;0.0007680491551459293
14401;？你俩甚至有超话，kdl;1;0;1;1302;0.0007680491551459293
14406;[鲜花][鲜花][鲜花];1;0;1;1302;0.0007680491551459293
14408;好看呐[哇];1;0;1;1302;0.0007680491551459293
14410;真好看;1;0;1;1302;0.0007680491551459293
14412;很期待;1;0;1;1302;0.0007680491551459293
14414;[心][心][心];1;0;1;1302;0.0007680491551459293
14417;棒棒哒[太开心];1;0;1;1302;0.0007680491551459293
14432;羡慕了羡慕了;1;0;1;1302;0.0007680491551459293
14434;爽了，爽了;1;0;1;1302;0.0007680491551459293
14438;这是团结湖？还是哪;1;0;1;1302;0.0007680491551459293
14440;优秀;1;0;1;1302;0.0007680491551459293
14442;厉害👍🏻;1;0;1;1302;0.0007680491551459293
14444;厉害;2;0;2;1302;0.0015360983102918587
14447;真是美腻[嘻嘻];1;0;1;1302;0.0007680491551459293
14449;画的好漂亮;1;0;1;1302;0.0007680491551459293
14451;优秀啊[吃瓜];1;0;1;1302;0.0007680491551459293
14453;这怎么画的[阴险];1;0;1;1302;0.0007680491551459293
14457;老师您好，打扰您了，辛苦您看看我发您的私信哦，给您添麻烦了！@MICO刘为;3;0;3;1302;0.002304147465437788
14475;文笔真好！;1;0;1;1302;0.0007680491551459293
14477;暗中读了您这些文字好久[苦涩]，实在忍不住想来表达一下赞美的心情（词穷）;1;0;1;1302;0.0007680491551459293
14510;能给个链接吗[收到];2;1;3;1302;0.002304147465437788
14514;湖南台还播吗;1;2;3;1302;0.002304147465437788
14516;好感人的路透画质啊！感謝分享[哇][哇][哇];1;7;8;1302;0.006144393241167435
14518;这应该是jmz拍的吧;1;0;1;1302;0.0007680491551459293
14533;@露露是绒绒球啊 话说每次在云南台播的节目你都有看吗[二哈][羞嗒嗒][羞嗒嗒][喵喵][喵喵];4;0;4;1302;0.0030721966205837174
14545;哇哦 也太好了太美了;1;0;1;1302;0.0007680491551459293
14547;景美人更美;1;0;1;1302;0.0007680491551459293
14555;期待阿云嘎老师@阿云嘎Musical http://t.cn/A69zXTNq;1;62;63;1302;0.04838709677419355
14564;期待，嘎嘎老师好棒 http://t.cn/A69zNT3h;1;9;10;1302;0.007680491551459293
14580;阿云嘎！！！[锦鲤附体][锦鲤附体][锦鲤附体][锦鲤附体];16;86;102;1302;0.07834101382488479
14597;期待阿云嘎@阿云嘎Musical [心];5;59;64;1302;0.04915514592933948
14603;阿云嘎[哇][哇]@阿云嘎Musical 期待期待;3;46;49;1302;0.03763440860215054
14607;期待阿云嘎嘎@阿云嘎Musical [心];1;29;30;1302;0.02304147465437788
14609;期待阿云嘎[打call][打call];2;24;26;1302;0.019969278033794162
14612;期待大帅哥阿云嘎[哇][哇][哇]！@阿云嘎Musical;1;20;21;1302;0.016129032258064516
14624;周柏豪[心][心];1;2;3;1302;0.002304147465437788
14626;周柏豪唱的真好听;1;2;3;1302;0.002304147465437788
14628;阿云嘎不错;1;6;7;1302;0.005376344086021506
14636;不见不散啊[送花花][送花花][送花花];1;1;2;1302;0.0015360983102918587
14683;怎么这么美呐[awsl][awsl];1;0;1;1302;0.0007680491551459293
14685;出去玩啦;1;0;1;1302;0.0007680491551459293
14757;今早的朝霞很漂亮[赞];3;0;3;1302;0.002304147465437788
14771;你居然放假了;1;0;1;1302;0.0007680491551459293
14781;你在这吟诗呢啊[允悲];1;1;2;1302;0.0015360983102918587
14783;[话筒][话筒];8;0;8;1302;0.006144393241167435
14792;关注;8;0;8;1302;0.006144393241167435
14801;[话筒]http://t.cn/A69Pa3V3 @菏泽市人民检察院 关注[话筒];8;0;8;1302;0.006144393241167435
14810;@云南政法;8;0;8;1302;0.006144393241167435
14819;[话筒][话筒];8;0;8;1302;0.006144393241167435
14828;[话筒][话筒];7;0;7;1302;0.005376344086021506
14836;关注;8;0;8;1302;0.006144393241167435
14845;[话筒][话筒];7;0;7;1302;0.005376344086021506
14853;共同关注[话筒][话筒];8;0;8;1302;0.006144393241167435
14862;[话筒][话筒][话筒];8;0;8;1302;0.006144393241167435
14871;[话筒][话筒];8;0;8;1302;0.006144393241167435
14880;[话筒][话筒][话筒];7;0;7;1302;0.005376344086021506
14888;[话筒][话筒];8;0;8;1302;0.006144393241167435
14897;[话筒];3;3;6;1302;0.004608294930875576
14907;头发褪色了？;1;0;1;1302;0.0007680491551459293
14909;红豆好美;1;1;2;1302;0.0015360983102918587
14911;[爱你][爱你];1;1;2;1302;0.0015360983102918587
14913;王姐小表情一直可以的;1;2;3;1302;0.002304147465437788
14915;那个开饭好有趣[允悲];1;1;2;1302;0.0015360983102918587
14917;可爱的丸心妮[打call][打call][打call];1;1;2;1302;0.0015360983102918587
14919;爱心凌[打call];1;1;2;1302;0.0015360983102918587
14929;压不住蠢蠢欲动的心了，想去看看小院，想去谢之遥的马场，咖啡屋，扎染坊，想去认识晓春，大麦，一样的朋友，更像偶遇谢之遥 http://t.cn/A697ndxh;1;16;17;1302;0.013056835637480798
14948;“🧂：麻麻来了吗？我要回家[可怜]～”;2;3;5;1302;0.0038402457757296467
14951;冷静[哈哈];3;1;4;1302;0.0030721966205837174
14955;P1言:我太矮了 人太多了 看都看不到车了 万一走了怎么办 还是打电话问问看[泪][泪][泪];8;2;10;1302;0.007680491551459293
14964;谨言是妈妈来接的嘛[允悲]咋还迟到了[awsl];5;2;7;1302;0.005376344086021506
14970;“麻麻什么时候来接我”;1;2;3;1302;0.002304147465437788
14973;P1的🧂：麻麻救我[悲伤]宝宝挤不出来;1;1;2;1302;0.0015360983102918587
14981;大云南嘎嘎好[赢牛奶][赢牛奶][赢牛奶][赢牛奶];2;0;2;1302;0.0015360983102918587
14997;[心] #刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆#@刘亦菲;2;1;3;1302;0.002304147465437788
15000;刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆;1;1;2;1302;0.0015360983102918587
15008;这景色太美啦[打call];1;1;2;1302;0.0015360983102918587
15010;真美[好喜欢];1;0;1;1302;0.0007680491551459293
15015;早上好[哇]http://t.cn/A697lYLh;1;3;4;1302;0.0030721966205837174
15017;早安[羞嗒嗒]http://t.cn/A697phHl;1;3;4;1302;0.0030721966205837174
15019;早早早;1;3;4;1302;0.0030721966205837174
15021;早安;1;5;6;1302;0.004608294930875576
15023;早呀[送花花]http://t.cn/A697WMnw;1;5;6;1302;0.004608294930875576
15025;早上好[哇]http://t.cn/A697lYLh;1;5;6;1302;0.004608294930875576
15027;早哇[锦鲤附体]http://t.cn/A69702jy;1;5;6;1302;0.004608294930875576
15029;早[鲜花];1;1;2;1302;0.0015360983102918587
15031;早上好呀[打call][打call];1;1;2;1302;0.0015360983102918587
15033;早啊[打call]新周愉快;1;6;7;1302;0.005376344086021506
15035;早安，新周愉快[太开心];1;5;6;1302;0.004608294930875576
15037;早[心]http://t.cn/A697lxfX;1;5;6;1302;0.004608294930875576
15039;早呀早呀[心动超崽];1;4;5;1302;0.0038402457757296467
15041;早安;1;6;7;1302;0.005376344086021506
15043;早上好[心]！http://t.cn/A6979kmT;1;2;3;1302;0.002304147465437788
15045;早安[爱你][爱你]http://t.cn/A697YGQk;1;2;3;1302;0.002304147465437788
15047;早安[爱你][爱你]http://t.cn/A697YGQk;1;2;3;1302;0.002304147465437788
15049;早安[心]http://t.cn/A697Wk9Y;1;2;3;1302;0.002304147465437788
15051;早呀[努力]http://t.cn/A697Y2Mg;1;2;3;1302;0.002304147465437788
15053;早安[彩虹屁][彩虹屁];1;3;4;1302;0.0030721966205837174
15055;商医早呀[送花花][送花花];1;3;4;1302;0.0030721966205837174
15057;早安[送花花];1;5;6;1302;0.004608294930875576
15059;新周愉快[心][心];1;5;6;1302;0.004608294930875576
15061;早上好[羞嗒嗒]http://t.cn/A697lQIp;1;5;6;1302;0.004608294930875576
15063;早安[太阳]http://t.cn/A697WRRo;1;5;6;1302;0.004608294930875576
15065;早鸭宝[送花花][送花花]http://t.cn/A697jH5T;1;3;4;1302;0.0030721966205837174
15067;早安，来互动呀[爱你]http://t.cn/A69709vB;1;5;6;1302;0.004608294930875576
15069;早啊早啊，来互动呀[抱一抱]http://t.cn/A697NsaR;1;5;6;1302;0.004608294930875576
15071;早上好[哇][哇];1;1;2;1302;0.0015360983102918587
15073;早安[打call];1;1;2;1302;0.0015360983102918587
15075;早安[心];1;1;2;1302;0.0015360983102918587
15077;早上好喔[爱你];1;1;2;1302;0.0015360983102918587
15079;早[心];1;1;2;1302;0.0015360983102918587
15081;早安[心]http://t.cn/A697YYyS;1;1;2;1302;0.0015360983102918587
15083;早鸭宝[送花花][送花花]http://t.cn/A697jH5T;1;1;2;1302;0.0015360983102918587
15085;早上好[送花花];1;1;2;1302;0.0015360983102918587
15087;早安[送花花];1;3;4;1302;0.0030721966205837174
15089;早安[送花花];1;5;6;1302;0.004608294930875576
15091;早安http://t.cn/A6970uaz[开学季];1;5;6;1302;0.004608294930875576
15093;早上好[送花花]http://t.cn/A6970Yui;1;5;6;1302;0.004608294930875576
15095;早安[开学季]http://t.cn/A697OO78;1;5;6;1302;0.004608294930875576
15097;早安[太阳];1;5;6;1302;0.004608294930875576
15099;早安早安[憧憬][憧憬];1;5;6;1302;0.004608294930875576
15101;早安商医[送花花];1;4;5;1302;0.0038402457757296467
15104;糖点总结：1.心心念念记着帮年下盖房子的❤️ 2.“你怎么都懂”感觉自己被套路了的❤️3.明明有点怕高，但还是毫不犹豫跟着小年下上了梯子的❤️4.甜甜蜜蜜做甜点，戴一样的花，贴在一起坐观光车5.总是控制不住互相盯盯6.许愿完看着对方的小情侣，还有周围好像懂些什么的围观群众[awsl][awsl][awsl];11;24;35;1302;0.026881720430107527
15116;盐突然那么懂得安排工作，是我最惊讶的，毕竟在浪3，通常都是姐在支配一切[偷笑][偷笑][偷笑] 婚房嘛，盐当然要好好作主，1[赢牛奶];1;9;10;1302;0.007680491551459293
15118;好甜，“你就是我心中的棉花糖，甜蜜的存在”补充一句我又看到了娇一线吃瓜[笑而不语];2;4;6;1302;0.004608294930875576
15121;[赞][赞][赞]优秀[抱一抱][抱一抱] http://t.cn/A62cTKrG;1;3;4;1302;0.0030721966205837174
15123;棉花糖[送花花][送花花][送花花];1;3;4;1302;0.0030721966205837174
15125;说了无数次了，还是想说，她两就是自带偶像剧氛围，另外阿娇真的随时在嗑糖[允悲][允悲][允悲];1;10;11;1302;0.008448540706605223
15127;[哇][哇][哇][哇][哇][哇][哇]太用心了;1;3;4;1302;0.0030721966205837174
15129;太甜了[鼓掌];1;3;4;1302;0.0030721966205837174
15131;甜晕了;1;0;1;1302;0.0007680491551459293
15133;超棒超棒哒[抱一抱][抱一抱][哇][哇][舔屏][舔屏];1;0;1;1302;0.0007680491551459293
15135;好棒！太甜了，歌好好听[抱一抱][抱一抱][抱一抱];1;0;1;1302;0.0007680491551459293
15137;好多同框[打call];1;1;2;1302;0.0015360983102918587
15139;她俩好甜啊，怎么看都看不够[爱你];1;1;2;1302;0.0015360983102918587
15141;[偷笑][偷笑];1;0;1;1302;0.0007680491551459293
15143;棉花糖都没你们两个甜;1;1;2;1302;0.0015360983102918587
15145;发b站吧！阿巴阿巴阿巴！;1;1;2;1302;0.0015360983102918587
15147;這一集真的好甜[打call][打call][打call];1;1;2;1302;0.0015360983102918587
15150;上午好[羞嗒嗒];1;0;1;1302;0.0007680491551459293
15152;[羞嗒嗒][羞嗒嗒][羞嗒嗒];1;0;1;1302;0.0007680491551459293
15154;踩踩踩;1;0;1;1302;0.0007680491551459293
15156;慧慧早ﾉ☀;1;0;1;1302;0.0007680491551459293
15158;[爱你][爱你][爱你];1;0;1;1302;0.0007680491551459293
15160;踩踩;1;0;1;1302;0.0007680491551459293
15162;早上好[送花花];1;0;1;1302;0.0007680491551459293
15164;午好呀;1;0;1;1302;0.0007680491551459293
15166;慧慧午安，新周顺利[打call];1;0;1;1302;0.0007680491551459293
15168;早上好么么哒[哇];1;0;1;1302;0.0007680491551459293
15393;你们也太文艺了[允悲][允悲];1;0;1;1302;0.0007680491551459293
15395;甜[嘻嘻];1;0;1;1302;0.0007680491551459293
